memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used
1024,cold,True,484727,0.031852,1335128,487140,96.0
1024,cold,True,495824,0.049892,1322211,497700,96.0
1024,cold,True,488966,0.042703,1271319,492630,96.0
1024,cold,True,539873,0.037175,1278513,542230,96.0
1024,cold,True,500870,0.052379,1339402,502370,96.0
1024,cold,True,528686,0.028573,1363086,530180,96.0
1024,cold,True,527254,0.048046,1321779,529020,96.0
1024,cold,True,494279,0.035017,1271330,496550,96.0
1024,cold,True,509005,0.055195,1323213,511530,96.0
1024,cold,True,529948,0.0331,1350384,532610,96.0
1024,cold,True,519264,0.029048,1330670,521640,96.0
1024,cold,True,525215,0.050335,1353417,527720,96.0
1024,cold,True,528505,0.032446,1353262,530790,96.0
1024,cold,True,541196,0.052059,1322760,542550,96.0
1024,cold,True,500369,0.032527,1362956,501950,96.0
1024,cold,True,490950,0.046467,1315488,493470,96.0
1024,cold,True,533573,0.032389,1350022,535530,96.0
1024,cold,True,511737,0.035151,1364932,514260,96.0
1024,cold,True,517707,0.049878,1350298,519450,96.0
1024,cold,True,519028,0.032961,1342212,521320,96.0
1024,cold,True,494319,0.043029,1270719,496940,96.0
1024,cold,True,507387,0.04577,1330506,510040,96.0
1024,cold,True,487424,0.032811,1363797,490870,96.0
1024,cold,True,477509,0.043294,1331135,480980,96.0
1024,cold,True,484282,0.034727,1366371,487080,96.0
1024,cold,True,506089,0.033547,1364864,509510,96.0
1024,cold,True,493595,0.038644,1339638,495040,96.0
1024,cold,True,554313,0.045161,1326801,556000,96.0
1024,cold,True,496295,0.05472,1321934,497690,96.0
1024,cold,True,530455,0.047907,1337338,532660,96.0
1024,cold,True,496151,0.05561,1325867,498550,96.0
1024,cold,True,523658,0.028126,1363438,525650,96.0
1024,cold,True,484375,0.044618,1339827,486080,96.0
1024,cold,True,486647,0.043602,1270250,489640,96.0
1024,cold,True,486959,0.050537,1322349,488530,96.0
1024,cold,True,545941,0.041147,1350664,548360,96.0
2048,warm,False,277067,0.051257,435343,278330,103.0
2048,warm,False,338842,0.035874,509670,0,
2048,warm,False,291582,0.042619,353728,292690,103.0
2048,warm,False,354769,0.037833,510876,0,
2048,warm,False,287504,0.040984,348024,0,
2048,warm,False,263007,0.046022,341849,0,
2048,warm,False,270743,0.036156,434235,272490,103.0
2048,warm,False,274714,0.039832,342654,275950,103.0
2048,warm,False,292396,0.049204,364910,0,
2048,warm,False,258137,0.050335,511486,0,
2048,warm,False,273960,0.027038,493226,276040,103.0
2048,warm,False,274824,0.042698,431575,0,
2048,warm,False,261384,0.039257,320963,0,
2048,warm,False,260266,0.044527,511116,0,
